Sondes	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	B0	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	C0	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	D0	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	D13	D14
NonSig_31925	3.4562095768	2.68423968525	3.19595478727	3.33375674015	3.47733766726	2.49225842329	3.33798548126	2.51018507631	2.64697336426	2.63691909497	2.7427504081	2.62306089809	3.18429233924	2.95607558587	2.2963820202	2.6575446884	4.16214210831	4.16762102079	2.42806602212	2.41705857835	2.52582046134	4.45613975149	2.73371175964	3.51793827712	3.51184044074	4.07591669954	3.91444633129	2.87141387422	3.34078158921	3.69536225504	3.43301495907	3.81672339054	2.81672731141	2.76369653632	2.74608894607	3.10243334647	3.67223626814	3.35762659924	3.8835083067	2.79589387281	2.88671743162	2.72561887813	3.14417303965	4.01597925878	3.06149676945	2.52029903144	3.27682475629	2.79351552949	1.61074399138	1.8752760989	2.94968387593	1.42657485551	1.61813273728	2.99340974194	2.83275282196	3.20029270583	2.24872192344	1.446660915	2.77723477451	3.96932752462
NonSig_31998	6.07542567149	6.77842054495	7.61966048123	6.27939006145	6.84102627157	5.88692475515	6.90454160365	8.10738857298	6.3197467877	7.65025619999	7.52564244323	6.7834038026	6.12465661358	7.00986190566	6.45922852994	6.21781638681	6.36029923987	6.4271104538	6.55640131135	5.39854146437	5.03731522964	7.15000546898	5.74584051457	7.27598700349	6.11792587369	6.32287858206	6.69209220999	7.10461509341	6.60750578096	7.39328850865	6.62614752761	8.08018106032	6.48051365782	7.0254579657	8.37513966406	6.07355771382	8.91002468961	6.87450450383	7.79529996783	7.42709433527	7.81299127784	7.1090238184	6.42407498419	7.7837961593	7.98564793052	7.86975738548	7.1549903168	8.89151119088	6.98426494811	6.28627924217	7.00205747937	7.92367353367	7.64908846585	6.3562962468	6.22774388053	8.22246469979	7.67543563458	6.54820700898	6.74910961505	7.0448366011
NonSig_32064	10.8153063905	11.9459217498	12.2027175255	11.9934951436	12.2771103666	11.3476169481	11.9588385741	11.0875188619	11.5014060591	11.6426716676	12.386139178	11.5657068025	11.7208137266	11.6144982828	11.187144025	11.5640421501	12.4593897326	12.1994970571	12.2918255532	13.2111064139	13.0523601512	11.9752135813	12.8861603487	12.6490475739	12.2703536011	12.380251502	12.6068427443	11.8271259799	11.8613466009	12.3009696848	12.181686537	12.0941142482	12.4327586354	11.8681848907	11.8725774686	12.6825712098	12.808473426	11.2322104254	12.025217109	11.5091020097	12.2876603105	12.2677040325	13.0023827328	13.5888989438	13.4937418444	11.2343592799	12.0716129658	11.2528463235	11.777668087	12.6994285427	12.3823706519	11.4089979523	11.1894380282	10.5379542028	11.8691899738	13.1903867175	12.5361812517	13.7900050439	11.7355197386	11.4601066969
NonSig_32191	4.37948097414	4.16192523879	4.872405459	4.16608960703	4.44752054181	5.01912923605	4.98955072014	4.1294656053	5.69846305445	5.3677707103	4.74106440493	5.91914378207	3.29720754654	5.18608062245	5.31017222107	4.91287301839	4.94599068013	5.8083411615	4.26912849143	4.70052845669	5.06020538054	6.58284396364	5.91495978078	5.54257540256	4.94269475724	5.32448640582	4.55527244195	6.39670990957	6.1111439397	4.49390008127	3.95423062299	4.44748107131	5.86765901644	5.95311503167	6.10507752279	5.599050154	5.08942914698	5.53717566753	4.61954035475	5.03519131541	5.29074128041	5.17905119829	4.97067335803	5.14352380857	5.27554566159	5.13623318373	5.28807437443	4.36238075244	3.99535423327	4.67607607677	4.32076800476	4.90694148914	4.12513947178	3.52811401466	3.88931611992	4.79760913492	5.39107371563	3.66987138326	5.36428950526	4.45210379257
NonSig_32209	2.54568447228	3.77590068866	4.25823144315	4.76928930238	3.73618547712	4.62663894502	3.66507261577	4.73654937865	4.24717029747	4.92923553333	3.41770171589	3.61055950282	3.19288996936	3.94745446897	4.83424864065	3.89675565697	3.2936504163	5.37540802475	3.03557163922	3.58123038607	5.74803495525	3.98189622435	4.49559092087	4.32900625169	3.91264226792	5.22064939699	3.3074417226	4.57178065325	4.05386422212	3.59713140162	5.66235869053	3.26492547085	4.49022941717	4.70457771775	4.53459997782	2.63300055916	5.33569454082	3.15796447438	6.01540366128	4.75618960269	3.95174859924	5.45269027523	5.18269134827	6.11621025009	4.30154925075	3.54307278803	3.21250838054	3.60520829193	4.55424775981	3.13675462302	2.74159947332	3.78988193193	4.06305820559	3.74541135739	4.29209469176	2.79842474709	2.71876897086	4.21594924703	3.8153222425	3.45511502418
NonSig_32215	7.21936020403	9.88720638802	9.93915283804	8.23431411906	8.94199962121	8.44959414491	9.36352025752	9.68351336871	8.12160525376	9.01777470017	10.5869989178	8.86548516463	8.7663038228	9.18803952828	9.66974553656	7.68151717198	7.9104965715	7.53513123843	9.07529357217	7.42112980749	9.02661224871	8.00805212286	9.14597135271	7.04808112454	7.86551176709	8.82516862837	8.90910269495	8.82661180967	8.97882925292	8.85259949249	8.48856776379	8.67873762086	9.42199255416	9.76456722495	8.58802096006	9.78842075094	8.72527045247	9.43066857015	9.54489663262	9.59142367104	9.00471153432	8.57334932607	9.14241545382	9.49309391893	8.37214154936	10.2524646116	8.1700028879	9.71049257344	8.78818964368	9.89136895637	8.4103455164	9.4269560021	9.77794370328	8.0811644437	8.75359300258	9.4012753319	9.44725368981	9.8264320436	7.55695786477	9.8825509762
NonSig_32219	1.8501147294	2.87210259926	2.32766402021	3.76367572725	3.18772017893	3.22221591962	2.83703953281	3.18910966289	3.17079302486	3.51971693722	3.40180015885	2.72504735464	2.5671800138	3.13721491398	3.28661675209	2.75877628099	3.5113633058	2.49703327428	2.45511872828	4.10053818422	2.42042065059	3.26071449574	3.25343876186	2.85420259432	3.19496258237	3.54089569309	2.65177228818	3.22689313912	2.27787677357	2.60836298681	2.09329389015	2.93533279964	2.91036633088	2.28885483211	2.97649013093	2.29217783732	2.07518421428	1.93394046263	2.97378544917	3.06483021262	2.57607841188	2.31497332572	2.5239872123	3.01675855889	2.52658574902	2.7382209909	3.88816349105	3.27789161542	2.28845095083	4.42026338916	3.80013690741	2.31674346204	3.56893463077	2.63787130546	3.1339250629	4.62663827924	3.99893424914	2.87690662986	2.32810552214	3.59596160042
NonSig_32379	11.7330944277	11.6880374003	12.5685712599	13.0966952845	11.3607068864	11.3983765843	12.7021608095	11.6318120056	11.8510027094	12.6896208586	12.3208980647	11.8479550323	11.9748481177	12.650795441	11.9898387934	10.718215857	12.1832578024	11.0608123114	11.702399168	11.6893694766	11.5050107457	10.912219417	10.7289985243	11.4681575275	11.5647359696	11.5093940733	12.1918839635	12.0514939561	12.3576082324	11.9499020202	11.5028258431	11.6257187564	12.6100570837	11.0587366076	12.0617968806	11.6635078386	12.2681052128	10.7106047701	13.0544774819	12.6595334129	10.6593353714	12.2889182199	11.5655872864	12.3145529063	12.3366310141	12.414064822	11.7131910629	12.5712837715	11.9245231394	12.8884716644	12.1831193572	13.557231356	13.1505807456	12.7669182213	11.5567263613	11.8073663697	11.9064472713	11.9441724393	12.0493008141	12.7205194131
NonSig_32398	9.03984860773	7.55194709107	9.3370779572	9.99983254514	7.9887439488	9.39929376578	7.45406112954	8.42344080117	8.00152636286	9.46923731955	8.60704875307	9.53313781137	7.72915970527	8.76801396266	6.98373518924	8.09747158533	7.82880591176	6.65785720208	8.22831515237	7.94047128447	6.68774551638	8.56668036791	7.61687723499	7.60326864127	7.77208049749	7.04559632361	9.18427621344	7.24562845258	8.13602356774	9.18800493904	8.4841189184	8.26636800453	9.13589277953	7.6013467072	6.96106523761	7.77906115814	7.97778834723	7.85285002829	7.12987543329	8.43793175504	6.767236625	8.07506840057	8.66907000528	8.15161458271	8.44534070662	8.01919880085	9.3452828621	6.68697811291	6.32723201273	6.80739145169	8.12926319854	6.81494280207	7.89840730133	7.40760608463	6.92588733228	8.1956080147	9.06407209173	6.39682686517	7.06515682825	7.03508784309
NonSig_32411	12.0190841806	11.2987609953	12.8854867144	10.7989308884	10.3480576195	11.5087881774	13.0915510741	11.8731647091	11.0909799956	11.3614442434	12.2338039107	11.7466357936	12.1199898437	11.2651336516	11.436910702	13.0193456745	11.4295680054	12.1621634948	12.0579982295	9.95334705246	12.0185225751	11.5728582426	11.7089182284	11.3738182787	12.6261714606	12.4107286281	13.0702184629	11.7132362821	13.1240916715	11.4618073169	10.917252487	13.0287465258	11.3024108037	12.5119725929	11.953482607	10.5734943614	11.9156304434	10.7032578931	11.3231697807	12.0893741086	11.3538956426	12.0231312658	11.7493028305	11.3164783752	11.5529313686	13.4044143878	12.0674323597	13.1341702123	13.5342985929	11.3403271915	12.1902876953	11.738102103	12.9713827299	12.7485176726	12.5008311449	11.9092185065	12.0572734561	11.7065834878	14.1909956763	12.5715972819
NonSig_32429	3.88997067458	3.05342341434	4.65382689817	2.49011937056	4.96849946608	3.34730393713	3.60017280713	3.90171304168	3.15916844085	4.71737549916	2.80632693882	2.82287792513	3.87599939567	4.60186558596	3.42342844487	2.34681902213	3.09984362963	3.43463449664	1.75235027053	2.22457892143	2.56579161879	3.87834645227	2.45991427335	1.17042436784	3.78685334904	2.82088899021	2.35452049798	2.56113337805	2.62167569337	3.19963223048	2.21823084701	3.09911230775	2.51328897362	2.82255499926	3.55950964963	2.25670284977	2.90730100711	2.4000923203	3.314788686	3.42566077349	2.64892523572	1.94362189134	3.99074495664	3.27834073746	2.49002587075	4.61136081622	1.99369610931	1.63478630988	2.24098648327	2.94983723564	3.12489170224	4.75660125181	2.99556045721	2.69197075067	3.44325202974	3.59150964399	2.80375409374	2.57369651796	2.17568210297	1.87611542352
NonSig_32541	9.89111798011	11.7977007288	11.4511374346	11.0748310322	10.7646087591	12.1945114818	12.5708536192	10.4364991165	11.1941861837	11.3121302951	11.8566950166	10.5338290753	11.147844921	10.3737805287	11.0425924171	10.26383227	9.66595064753	10.0392839699	11.9537211306	10.9074157203	10.3901161777	10.2241528725	10.7001724231	11.2498974193	11.9930189798	10.4123279841	11.5173638622	9.73007152559	11.3323332112	10.4889091711	9.11962541839	10.9241047057	9.84922285255	10.8871312133	10.1098776652	9.9392492542	10.407795843	10.0782214584	10.5548139298	10.8080902892	11.2340044326	9.97315114585	9.99613422415	11.2422765944	10.9964789592	10.9850303203	11.6511877552	11.7889082934	10.0504138648	10.8010672126	11.0491578315	10.3107208141	12.2994201527	12.5086090192	11.9061399199	10.8981959181	11.5464007743	10.8624874107	10.5335088315	11.3950192062
NonSig_32861	7.5000443382	6.8540385184	7.55003938675	7.78535366245	8.24609052887	7.75969801536	7.92232017279	6.31245265857	8.27929582186	7.84686941403	6.99811201306	8.36835881783	7.73690408347	7.42371718436	7.94992298561	7.79215943196	9.19452702039	7.93651925407	7.76673344922	8.92950701871	8.46769466638	7.69380733295	7.82150219166	8.6423121672	8.132486188	8.88479548761	7.62029637993	7.41603039011	7.34947020327	7.05318862576	8.36162348595	8.39515186965	8.431257317	7.77759360405	7.94667838816	7.72751885795	7.97535962157	8.31468216197	9.53089990069	8.35867152544	8.71418821157	8.51199866189	7.14672455923	7.90462756914	9.02892456793	6.80021702502	7.49751283917	6.3872096027	8.61770076301	8.54644527696	7.51871043072	7.08614335402	8.54661181787	7.18332408317	9.28480246256	5.94088225585	6.68236800376	7.51215639061	7.29862606809	7.16513234154
NonSig_32897	9.52739204815	11.0562645388	8.97502598701	10.8853697459	9.26466278373	9.9092243925	10.3514131201	10.3254838866	7.85049632969	10.0424440516	10.5017572688	9.29510280907	10.4098650289	8.9867460174	10.2599308268	9.92827449741	9.97571402609	9.74109906674	10.1489145427	9.01861301799	7.07311451744	9.06541646869	9.50446206163	9.77105700444	9.61805417443	9.44902431654	9.23528512774	9.70495596643	9.28775372499	7.29196107019	10.7138863603	10.6976938819	9.66901185899	8.91402935713	11.4215907701	10.2719694492	10.675527539	10.1097424941	10.7804294888	9.60835736282	10.6880786801	10.7969103628	9.67363269715	10.4059070639	9.70491650409	9.17251206047	9.97884499678	10.0431659126	10.1264885718	9.10550032375	9.70918789074	9.38126972349	8.84282487721	10.1013801047	9.59195476204	10.6323665353	9.41689309824	8.57799712449	11.0651786491	9.37129847973
NonSig_33011	10.6538333148	10.9243099251	10.7953969721	9.62383256994	11.5827528078	10.8964263025	10.7638443998	9.52758522094	10.7442759978	9.49260248411	10.2631378631	10.3795193303	11.2563995269	10.9765435009	8.97275300269	11.0601007116	11.9872952078	10.9996441028	11.9802246135	10.6871380264	11.6539969868	11.8279897834	11.1731367824	11.3902955032	11.3762151896	10.9560274366	11.8338680313	11.4995193884	10.6869794251	11.4360077859	9.99694179524	11.1884377031	11.3839576592	11.9852313622	10.3570283791	11.0663258162	10.9851633881	11.5714835717	10.9143194268	9.75916233938	8.9543249558	11.1305692344	9.17620631056	10.2575597316	10.9118655476	11.6187497054	10.5727250483	11.2732256076	10.9605263254	10.5537166438	11.1410236108	10.2842421176	12.3967476513	12.5361156725	11.3248625396	11.5306905202	10.8404607812	10.2105310046	10.9230238099	10.9874537377
NonSig_33133	6.81237357551	7.54080558459	8.52990046019	6.20984907494	6.7715624167	6.277883021	6.47223385379	7.51484639605	5.93814028184	8.55137722451	7.56379410263	7.19200046369	6.29759584222	7.81880850899	6.78019760175	7.56649555008	7.62580496485	8.16055575927	6.56288703336	8.91295781995	8.19491057526	7.54037483799	6.48696630696	6.71154710988	8.33833376523	7.03992763887	5.59660322713	8.06496481838	6.11587606596	8.17652542771	6.06999818511	6.1943796172	7.45208841999	6.15729306779	5.52833995521	6.15187761782	7.29938713445	6.50410922875	6.79276631049	5.37361481275	6.56648980864	6.08057351527	5.19821848759	6.70991822659	6.69235208045	6.24750759516	7.90664210302	6.70575084454	7.85570556214	7.4167009393	6.84019459116	6.57605993682	8.1947279064	7.51100329553	7.59540628753	7.59362284298	5.15384424809	7.89618575143	7.46952184546	7.24780190015
NonSig_33153	10.182758874	11.329745925	11.0632895552	10.4903622575	11.2707298432	11.1467312806	10.6234543438	11.5298634735	11.7477840789	11.7159752954	10.4767195583	11.3182005102	10.9127986003	11.8458793609	11.2294311022	9.5722290606	10.8510826679	10.3949250476	9.75839583157	11.9798248839	10.8498418811	11.7630654455	10.8665086583	11.0822762352	10.6084411011	10.2850963346	10.3801709437	11.3397762247	11.2325181026	12.0666283478	11.2558421531	11.5654143945	11.5286682689	11.5072428492	11.8876927393	11.5234883007	10.7577516222	11.7698720038	12.5138420818	10.7013269064	11.5882309581	11.3858535324	10.9012313909	11.9857825838	10.7246677452	12.5402564132	12.1636478364	11.7111966978	10.3693764689	10.9837451785	9.75745585302	12.5161897048	11.4576087018	12.052757874	12.2213123981	12.3712175808	12.1409258161	11.0849115992	12.6503173659	11.3409317536
NonSig_33155	8.39385500896	8.56292027714	7.95089026053	7.72190712332	7.83902591519	9.62045865455	7.0894147989	8.90207218753	8.41087921513	7.82538208171	7.59133160901	7.16577710386	8.18316161254	9.00009158904	8.15713284756	8.60815556774	8.16065479486	8.33517545191	8.20685055988	8.25963947673	7.21189796763	7.98144715065	8.04438371436	7.3604571061	8.4677635533	7.26730514903	7.45838688127	7.22361408916	7.28842139194	7.03562481932	7.26870910447	8.51248126298	6.62165899655	7.3898898291	7.12146253089	7.11441397001	6.75875677185	8.18634309961	6.50373697335	6.9096130838	7.88398027775	8.57075754279	7.61103017189	8.04101339008	7.99479400367	9.82068273544	8.11773331786	7.63518066139	8.49698256313	10.3488524305	7.05172334375	8.05251726566	8.3047258112	9.33325580482	7.76114767613	7.74408077283	8.91324395209	8.85536452758	8.05779382931	8.59695414917
NonSig_33158	12.7640060481	13.176834165	13.1916317147	11.1095586491	13.3066352445	13.2671586242	12.7218152754	13.2397936529	11.6340207587	13.6522748457	13.1894893536	12.8541617661	12.2166134716	12.5360383287	12.4259386608	12.7900047179	14.0926761894	12.7157849855	14.2374099045	12.8725000482	13.7313187393	14.1001654344	13.5705262928	13.8081612879	12.5563456422	13.4636585932	12.9218231934	12.7449414963	14.1248283976	13.3721984851	13.1684426261	13.1894977288	13.2284729174	12.3442154262	12.7258624605	13.0359763386	12.9116421956	13.0550096089	11.9807824387	14.4556306282	13.486556316	13.4829778892	13.7235163586	12.481803143	13.0620458748	11.5827787818	12.8659784419	10.9501789482	12.9250451893	12.4317142616	13.684004532	11.8036445127	13.1186718883	11.6440110579	12.430564986	12.9229279955	12.1530493161	14.109794044	12.4655734799	12.8614816133
NonSig_33212	10.4095558358	9.11850094847	9.1103995893	9.35637995664	9.91123821075	7.7641021184	10.1515497168	9.02302640293	8.78941985603	7.99286527168	8.49980950851	9.59590472738	9.88223041105	9.12687486461	9.52167056704	7.93808652341	7.43636059591	9.11176839886	7.60664486964	8.37622767229	7.84470684245	8.55871915323	8.88089751999	8.36413445695	8.00519809284	8.28382998252	9.40529370401	7.99107408578	8.93743210089	9.9812555243	9.56062894201	9.75587545729	9.08513361645	8.33594463181	10.0271632652	9.20756321116	9.52691983091	10.2703578435	8.94963919793	9.72899031767	9.45662540738	9.214004556	8.0336272166	9.72808726548	9.14668774706	7.55300173189	10.0694858257	8.24124074728	9.21494219936	9.11828982124	8.90655175537	8.63104000948	9.22734259375	7.99852270457	9.33363530281	8.52928265028	9.60979960838	8.31868879421	9.5785355747	7.50664494384
NonSig_33219	14.7031358118	14.6354767058	14.855442023	14.3803049697	13.6244802913	13.6039753623	14.4832916518	14.0395862947	15.3553848539	13.2879671428	15.5384788221	14.3713773747	13.9337475642	14.1936222973	14.1080904753	13.5528987012	15.5219999786	14.1824298935	14.3636932764	12.8946896437	14.5852340582	14.1324007414	14.3053226565	14.9390834007	13.4601405871	14.38406729	13.3178459198	14.2177368791	14.0581323547	15.0122027363	13.0755416944	14.0508219843	14.7452749085	12.7771370922	13.5648720066	13.594892248	13.7284931491	14.0137429459	14.0099975458	13.7625432043	13.7249126495	13.085342431	14.2593757558	13.3053988768	13.8374588441	12.6423166472	14.2159536488	13.3266769293	13.2669248145	13.7225828029	13.0096859878	13.8463624851	12.894893293	13.6817000431	12.8953219843	14.0372857319	14.0626706446	14.3283133442	13.6312428072	14.3528063993
NonSig_33262	7.34981441253	7.88707872585	7.76636283879	7.47148877723	6.39051174269	6.4918890445	7.16793531027	7.70480478364	7.23937562162	5.95383819491	7.0986803162	7.26152017105	7.14604432166	8.16497838145	6.60613344588	6.82230038112	6.67991549221	6.44259848565	8.60725096197	7.03291142706	7.07178916988	5.9211609233	7.42995390849	5.90931623977	7.10410346431	5.92718449217	6.27141355939	6.09089146554	6.79611820004	7.44733283692	5.37005959774	6.0937338767	7.81412070095	5.46797383117	6.23178068901	6.95112771902	6.65091644606	6.4294919453	7.04497596904	7.08165195326	6.36092702664	6.24673327551	7.1663503923	8.0178586477	6.59646548525	5.95016000029	6.18371615933	5.77096019858	7.73071914417	6.36530746529	7.22398657425	5.88606130005	5.51351190665	6.60051125399	6.56460900888	6.37466422615	5.45895617314	6.82386588999	5.53482124438	5.88195105798
NonSig_33339	4.77221421922	4.55843556409	3.93377170759	4.36154265188	6.2283959086	4.93116400929	4.75720007136	4.56685683639	4.55632477384	2.27294553504	3.50959323528	4.14685918335	3.73951778455	6.67699329383	4.40677863503	4.91339411342	5.70821664412	4.9464921558	6.1035087219	5.12380404672	4.57854556749	4.75184957411	4.57515401767	4.31682589086	6.54858745511	4.2222058494	4.37026360059	5.81717872025	5.45023236149	4.95759594043	5.67335474163	5.62638176206	5.72778665579	5.2874907966	6.47770187905	5.43026841682	5.00329465275	5.58812669755	6.32881761424	6.17601530952	5.4870343908	5.00132823274	5.03967545891	4.81244147327	5.75648278544	5.1281456708	5.90721172738	3.55714796953	4.01103936848	6.78022569832	5.79468195433	4.50598340715	5.17986538583	5.02487900578	3.76445442216	4.8223343739	5.68368597236	5.25504326717	4.62061359153	4.60119987014
NonSig_33388	7.61996664579	6.98149250817	5.76365002214	6.49948146844	7.22620936239	6.38875426302	6.01037610859	5.47077569014	4.7400178859	6.49937482302	7.24111449018	6.82255497336	5.76331286613	6.82417158586	6.7477242391	6.09954280748	5.90656137004	5.05256532537	5.38977171099	5.94796242597	5.45013833269	6.90017293181	6.41297818595	6.12660340195	6.23054956227	6.31156727579	5.99611081554	7.09499773599	5.20818791247	5.86174048398	4.86340222547	6.08845957662	6.66950477209	6.04242950298	5.7001750121	5.90391736218	5.85459445363	5.79527138623	6.56871144661	5.43475991612	6.68012326227	5.45137746645	7.56395895777	6.47543198262	5.89843955851	5.12857511016	6.22469783715	5.39702659095	7.09929327186	5.44677204882	4.65842229026	5.48762954828	5.39695471137	5.34002421983	5.13233732066	7.15663502203	4.24530197283	4.46598511515	5.08250789288	4.96887836462
NonSig_33438	13.8121452397	13.3254408616	14.5360321098	13.7292094541	12.6487684231	14.4752678617	13.8854779232	12.9618514612	13.8563300724	13.6123245622	13.5214845485	13.6856225477	13.6403205183	13.8438918349	13.2889690434	14.6609636958	13.7893824644	12.6062765735	12.8224870928	13.797074293	14.9599464763	12.4215914858	14.460226124	12.8984228876	14.1839200982	13.675369963	14.0958830456	13.59945795	15.5661387723	13.4288408864	13.5331340982	13.3450063911	14.3498169367	13.8017877053	14.4386921609	13.1776888947	12.1344471261	13.4821622062	14.5684086266	14.0928947478	14.53755772	13.7136896175	12.9762344102	14.9186796529	15.1997465453	15.2161771692	15.1469718584	15.3413770056	14.7390614939	14.0241857702	15.4284834387	14.5237430253	13.389154051	14.3758936926	14.5367085293	15.5941257783	13.8668731139	14.7609149893	14.3141003186	13.6802281652
NonSig_33596	10.2737524312	9.88989332565	9.777535653	8.90914344558	9.95958635169	9.79178498958	9.49402283751	8.35331309734	10.1114195923	9.48632471147	10.1946733743	9.93807306724	7.46325581309	9.54681242739	11.024134249	10.1929355336	10.7723330667	10.5335812163	10.2571349403	10.2044209586	10.5338613196	11.0993110556	10.1882570985	10.6554390757	9.81194816787	10.2121274433	10.1092830056	10.7458356371	10.0016488815	11.3567321109	10.1044258163	9.5949879598	10.7708254449	10.4870366077	10.0128124744	10.6660739829	9.26127021386	9.90794902863	10.0677885953	9.93324633629	9.95675226743	10.6158474921	11.4055284636	10.3791317812	10.4352364382	10.4735798074	9.02249011291	8.65403358009	9.19040557334	9.00903023703	10.2102629879	9.72733614762	10.1572866998	9.42500338307	10.4323598912	9.00913768913	9.91626077859	10.1271499346	10.3526313311	8.82847037378
NonSig_33654	12.1944981785	12.2633243674	13.6262432426	12.6048926762	12.9241666404	12.9572454425	12.0405342647	12.910563604	13.245216073	13.6174849352	12.3103440873	13.9114513112	12.9777958722	13.236068301	11.6870854836	11.8973799957	12.4448433469	13.7677351309	12.5596593015	14.302695274	13.6980478783	13.801047893	12.2106411415	12.922859904	12.6113414664	13.1008371293	12.443212045	12.04506114	11.8948343768	12.2732891523	13.3141046315	11.6104446265	12.7861742251	12.6678703044	12.0965356261	13.2110388308	12.1997005479	11.7978476727	13.7008552876	11.5063425575	13.7656353916	12.1816644477	12.3138275084	11.8466004721	12.3759813062	13.4579230156	13.3620143433	13.389353325	14.4154706285	13.3030308907	13.0848977309	14.1620079775	12.5095734464	12.6946125266	13.3673849851	13.7937576701	13.2504173535	12.9147737334	13.0867127296	13.5624740927
NonSig_33915	14.1128475407	13.0991778822	15.4782698619	15.4292754759	13.2564409249	13.5251952487	12.9495281049	13.1922683515	14.4021980056	15.9098402737	15.4399412887	14.7795689574	15.2807174594	15.0716159905	14.7491525442	14.9982800767	14.662145054	14.9053202769	13.7867457275	14.4529787781	14.286237836	13.8390394431	14.3078185791	14.84706361	15.2000950082	13.675552565	13.9739871202	15.6864498475	14.9317282441	14.9499601757	14.3845182271	12.7630997981	13.9245634542	13.2378235342	14.1522652201	12.5713706987	13.9340091877	12.989875639	12.9149895904	14.6786456738	14.2298091778	14.1690614589	14.1296844766	14.8742936708	13.1907371362	12.9395684698	13.5190499305	14.3305284947	13.8814402479	12.3462686621	14.0047477073	13.7092070656	13.3145679997	14.1845500419	14.4906138363	13.794452384	13.4505952319	13.4434506766	12.207796242	14.4069449882
NonSig_33918	7.35019520981	8.06409303146	8.20499656573	8.2537608601	7.32269889771	8.75028339249	7.37935443794	8.90400400924	6.62130246796	6.73926778346	7.4654472035	6.32475778011	7.03375191881	8.24437817688	8.24054247338	8.20721138418	8.30149499435	8.15178878273	8.2124075786	7.77009358305	7.85224015995	7.44064821447	7.51629621496	7.90455480817	6.19483421651	7.92682205133	8.2886719644	7.98173852026	6.71492418716	8.55292654767	8.27162315968	8.86473101335	8.16522900115	8.39018847272	9.04447210963	9.29715692878	8.87633306655	7.8803112295	8.21361828838	8.78191841883	7.50462443921	8.84785623041	9.31711133103	8.28010351632	8.14380543826	8.22538673735	8.99678518825	8.9712934652	8.17107480004	7.74891092584	6.94616644322	7.19022340063	8.043741163	7.03110019244	7.47164742686	6.84497840807	7.71611786255	8.78955116453	7.82757755384	8.43972030067
NonSig_33922	2.63543559433	4.32483533041	3.55595053339	3.46063876549	3.08945426481	3.61956952324	2.49721868419	2.4643235661	3.22650439169	4.43305872941	3.97190550631	3.98295263907	4.16826760786	3.04150019559	4.24678163085	3.53875798637	4.747946079	4.31548147089	4.43544035174	3.29160231545	3.8312280025	3.38937354627	3.81728449414	4.24460570049	5.60499735731	5.44277918484	4.15818131934	4.4233232108	4.50426562562	4.52093682751	3.80177096955	3.17948346933	4.19524035128	3.02086223623	4.39146679573	2.9754455537	4.10313069581	5.50216369014	3.81459645437	4.66922280308	5.22021201229	4.66150879846	4.87781397834	5.19068812044	4.15612591397	4.03594637624	4.27686142331	4.14845795458	4.1205200558	4.33374061358	4.29848926769	4.0100536005	3.94392123364	5.19038884601	4.9268607152	4.45939191649	4.80626940629	4.66505840933	3.94518817146	2.67067780736
NonSig_33929	11.3054854843	12.5892551756	12.5477401918	11.325567862	13.0886018933	12.1276388386	12.46360461	12.4678877545	12.2488031677	12.2500090816	12.1272401876	10.5549746603	11.999361616	12.4760793621	12.2707118702	10.9324618426	11.652181992	13.2079393702	13.7030682026	13.071201082	13.36366405	11.5611535334	9.97519975198	10.7840924808	11.499797644	12.416115448	12.8296767552	11.6924579563	12.9707263038	12.0108916827	12.8890807717	11.8187793776	11.4796290721	13.2103884238	13.1427376886	12.1026083976	13.2441251184	12.1023815131	13.4457199075	12.2886893244	13.4983417577	11.8926094004	10.8359593039	12.5372823232	11.8969494992	9.72725314845	12.4254999651	10.7080627742	11.6914131046	9.97071916025	11.5802977879	10.7949769982	11.7988748059	12.0595830884	11.304294568	11.6680387582	11.6461423663	11.5398376859	12.2124700396	11.6124854847
Noisy_34197	13.8875953682	3.62793064491	14.1636924596	12.7987817958	3.10595605478	14.224115972	13.3987623794	12.8690472668	13.0758673153	13.119290995	12.5113463881	12.9491737153	3.62313279341	12.8844318441	3.85001228983	2.94714427481	4.15915502414	14.1016032898	13.39556697	14.0265106655	12.6541793197	13.914069056	3.53817587137	14.0072571977	4.01358545464	14.0802835174	12.8072172013	13.990289513	3.9185045052	12.7706787974	3.81032783069	3.23263267654	14.1498161435	3.79802577639	4.17640306324	2.87890948778	2.98557473397	3.65381626338	4.27923597427	3.66051784832	3.11452073117	4.01834073419	12.8825419375	3.02509426449	3.02607922612	2.52152565254	2.66184772277	2.98849224218	2.78605465551	12.7454518423	3.02235960727	13.9580818144	2.7056935897	12.9761138884	13.8522762206	13.9009957534	13.5829099321	14.3326994177	3.95959166832	3.3330866075
